Operation Name,Address,State,Milk,Fruit,Soy,Tapioca,lat,long
Tim Miller,670 South River Rd.,Pennsylvania,0,0,1,0,39.800678756672696,-76.3257126647132
Tim Neu,W 2251 Washington Rd,Wisconsin,1,0,0,0,42.60150758341239,-87.8366819616749
Tim Neuvirth,21537 690th Ave.,Minnesota,0,0,1,0,48.838203,-95.112384
Tim Trooien,19995 478th Ave,South Dakota,0,0,1,0,43.6241233,-96.6516166
Timber Canyon Ranches/Shore Packing Co.,6042 Reeves Rd.,California,0,1,0,0,34.4569108389122,-119.16757438925214
Timber Creek Farm,1773 105th St,Iowa,0,1,1,0,41.49623121115006,-94.09579048786136
Timber Creek Pastures LLC,1120 28th Rd.,Kansas,0,0,1,0,39.84738446045274,-96.29578947473425
Timeless Seeds Inc,48 Ulm Vaughn Road,Montana,0,0,1,0,47.441092,-111.506918
Timoney Farm,277 Timoney Lake Rd,Maine,0,1,0,0,46.1266681,-68.0824125
Timothy Baalman,9247 W Rd 1105,Kansas,0,0,1,0,37.355698,-97.385042
Timothy Beachy,2066 Johnson-Washington Rd.,Iowa,1,0,0,0,41.51150575549718,-91.72989690371415
Timothy Hansen & Heather Hansen,236142 County Road F,Wisconsin,1,0,0,0,43.645559,-88.000834
Timothy Harmon,5045 Cady Rd,Michigan,0,0,1,0,43.3467349437751,-86.18258869477911
Timothy Hoover,24 Boardman Road,Pennsylvania,1,0,1,0,41.92946385312056,-76.28543401789034
Timothy Hurst,725 Shells Bush Road,New York,0,0,1,0,43.0607055,-74.946134
Timothy N. Martin,361 Randall Crossing Road,New York,0,0,1,0,42.61662,-76.932007
Timothy P. Elliott,1272 Texas Valley Rd,New York,1,0,0,0,42.4675116,-75.9884997
Timothy Pauli,387 Fritz Rd,Wisconsin,1,0,0,0,42.875331700000004,-89.59569960016151
Timothy Stoltman,6296 Stagecoach Road,New York,1,0,0,0,42.715084000000004,-77.67550750000001
Tiny Roots Organic Farm LLC,189 MAIN ST,Maine,0,1,0,0,44.5523577,-69.6308845
Tip Top Table Farm,26 Sile Rd.,New Mexico,0,1,0,0,35.5650852943429,-106.37270090986873
Tipi Produce,14706 West Ahara Road,Wisconsin,0,1,0,0,42.7378069025788,-89.29242231232092
Tipp City Purple Cow Creamery,4212 South County Road 25 A,Ohio,1,0,0,0,41.5320108,-84.3420994
"Tipp Distributors, Inc Dba Novamex",4401 Samuell Boulevard,Texas,0,1,0,0,32.7932836,-96.7151742
Titan Farms LLC,5 R. W. DuBose Road,South Carolina,0,1,0,0,33.82281935722423,-81.69707534903307
Titus & Leeanna Bontrager & Freeman Bontrager,5670 Gable Avenue SW,Iowa,0,0,1,0,41.51655220426329,-91.70503352184345
Titus & Lois Zimmerman & Norman Zimmerman,4663 East Boyer Road,Michigan,0,0,1,0,43.16319055733689,-84.98305537325557
Titus Nolt and Norma Nolt,93 Wylie Road,New York,0,0,1,0,44.95989,-74.41619085788923
Titus Schlabach/Miami Side Farm,4302 CR 96,Ohio,1,0,0,0,40.67428042118024,-82.36915989025835
"TJP Farms, LLC",499 1/2 West McCabe Road,California,0,1,0,0,32.752373,-115.577332
TKH Trucking Inc.,1983 Red Bud Rd,Illinois,0,0,1,0,37.702999,-89.14046
"TKP Farms, Inc.",915 South Blosser Road,California,0,1,0,0,34.94236071428571,-120.45396814285714
TL Farms,1124 Germanville Rd,Iowa,0,0,1,0,41.14289247455296,-91.80218171669216
Tobias Hertzler,2666 Parish Road,New York,1,0,0,0,42.65718704253249,-76.78918818864103
Tobie D Miller,6671 Bailey Rd,Michigan,1,0,0,0,43.226001714285715,-82.96038571428572
Toby E. & Emma Sue Yoder,18654 Ebony Avenue,Iowa,0,0,1,0,40.77455271150829,-92.56225027956462
Toby J. Miller,26793 Juneberry Ave,Wisconsin,1,0,0,0,43.89949918829239,-90.46268102180146
Toby Miller,2129 110Th Street,Iowa,1,0,1,0,41.496762900071666,-91.72921271560357
Todd Bayle,10640 State Line Rd,New York,1,0,0,0,41.2876993,-74.5343167
Todd Boss,2452 140Th Avenue,Iowa,0,0,1,0,43.29672971773619,-95.308715578493
Todd E. Seamon,7311 State Highway 28,New York,1,0,0,0,43.7007016,-74.9977653
Todd Hoffman,5640 West 950 South,Indiana,0,0,1,0,40.91681441355061,-86.3390622352698
Todd Organic Orchards,14015 N. Busch Rd.,California,0,1,0,0,39.355478,-123.138391
Todd Unruh,27574 Iowa-Missouri St.,Iowa,0,0,1,0,40.598476744614814,-92.3023966655534
Todd-Brook Farm,115 Todd Road,Pennsylvania,1,0,0,0,40.109778500849124,-75.90100366674373
"Tofu Shop Specialty Foods, Inc.",65 Frank Martin Ct.,California,1,0,1,0,40.904648014369656,-124.06983053764878
"To-Jo Food Products, Inc.",974 Penn Green Rd,Pennsylvania,0,1,0,0,39.824183187500005,-75.7686794375
To-Jo Mushrooms,974 Penn Green Road,Pennsylvania,0,1,0,0,39.824183187500005,-75.7686794375
Toledo Farms,24739 N. Kennefick Road,California,0,1,0,0,38.211625857946395,-121.2447827900043
Toluma Farms,5488 Middle Rd,California,0,1,0,0,38.26305496686416,-122.92725501244354
Tom & Debbie Johnson's Vineyards,3700 Road J,California,0,1,0,0,39.298362,-123.196622
Tom And Kristi German,5139 210th Street,Iowa,0,0,1,0,41.611235,-90.836972
Tom Brincks Farm,2360 Windsor Ave,Iowa,0,0,1,0,42.517786061224484,-90.66695579591837
Tom Coffman,56115 120th Ave,Minnesota,0,0,1,0,45.804479,-94.409508
Tom King Farms,2055 Orange Avenue,California,0,1,0,0,33.078164,-116.835146
"Tom Maceri and Son, Inc.",23000 W. Industrial Dr.,Michigan,0,1,0,0,42.466461,-82.918606
Tom Paulson,2472 180th St.,Iowa,0,0,1,0,41.91764141165052,-90.62117478576498
Tom Rayl Dairy,480 Meridian Rd.,California,1,0,0,0,40.58906685593813,-124.284054752417
TOM SCHLATTER FARM,34634 E 600 N Rd,Illinois,0,0,1,0,40.71819156070135,-88.26386711511378
Tom White Kiwifruit,214 Hagenridge Rd.,California,0,1,0,0,39.833323,-121.855278
Tomandl Farm,7234 Gad Road,Wisconsin,1,0,0,0,45.11568338506552,-90.18099444577608
Tomatero Organic Farm,99 Hecker Pass Rd.,California,0,1,0,0,36.9675364,-121.7209107
Tomlyn Farm,2464 Gaines-Waterport Rd,New York,1,0,0,0,43.297335000000004,-78.22236799999999
Tony Baltes,168 175th St,Iowa,0,0,1,0,41.83653780938102,-91.3352950260724
Tony C. Horton,102 Brantleytown Rd,North Carolina,0,0,1,0,35.927616,-78.261561
Toohey & Sons Organic,7849 Ute Highway,Colorado,0,1,0,0,40.2128447,-105.2509508
Top Brass/Vignolo Farms,33342 Dresser Avenue,California,0,1,0,0,35.5440717273325,-119.18670227801833
Top Of Konocti Farms,6530 Konocti Road,California,0,1,0,0,38.964503,-122.648204
Top Of The Hill,1318 Macomber Mill Rd,Maine,0,1,0,0,44.68801209546044,-68.24312897868569
"Topco Associates, LLC",150 Northwest Point Blvd.,Illinois,0,1,0,0,42.0804806,-88.3299436
Topolos Vineyards LLC,10200 Sonoma Hwy,California,0,1,0,0,38.40315801709765,-122.53972874041129
TOPP,1980 Hayes Station Rd,Kentucky,0,1,0,0,38.65616140115141,-84.35572055273445
Topp Fruits,40284 Swanson Road,Colorado,0,1,0,0,38.879175,-107.599839
Torlic Farms,5169 Piety Hill Road,New York,1,0,0,0,42.53220991921587,-75.93506758319478
"Torn Ranch, Inc.",2198 South Mcdowell Blvd.,California,1,1,0,0,38.231822,-122.599454
Torres Organic Farms,1700 Old Stage Road,California,0,1,1,0,36.610464,-121.518115
"Tos Farms, Inc.",CA-43 & Cairo Ave,California,0,1,0,0,33.8613451,-118.2728498
"Toscano Family Farm, LLC",E Harney Ln. & Vintage Rd.,California,0,1,0,0,38.1028384,-121.1275144
Totally Dynamic Soils,9212 Tasker Rd,Michigan,0,0,1,0,42.84588529560097,-85.15382027758211
Tournour Vineyards,6001 Central Ave.,California,0,1,0,0,32.669108,-117.00343
Towani Organic Farm,2085 Pleasant Grove Ln,California,0,1,0,0,39.37811827272727,-121.42722136363636
Tower Energy Group,Avenue 58 and Harry Rau Rd.,California,0,1,0,0,33.6274659,-116.2289763
Townline Acres,9485 W. 200 S.,Indiana,1,0,0,0,40.40756127104241,-85.15166169132146
Townsend Farms Inc. Eastside,23400 NE Townsend Way,Oregon,0,1,0,0,45.54498185,-122.42216020225588
Townsend Farms Inc. Westside,33865 NW Vadis Rd.,Oregon,0,1,0,0,45.60164334335188,-123.03312391322747
Traceland,1550 Negranti Road,California,0,1,0,0,35.43156865,-120.83563175
Trackside Produce,384 Mill Creek Road,Pennsylvania,0,1,0,0,40.0269249,-75.2742404
Tracy Doonan,6529 190th Ave W,Illinois,0,0,1,0,41.3287094,-90.7073323
Tracy Gallun Farm,1965 Rusco Drive,Wisconsin,1,0,0,0,43.3829183950406,-88.13343960630506
"Tracy Kelley, Marvel Lacasse, & Virgil Mcdonough Of The Mcdonough Farm",3657 40th Street,Iowa,0,0,1,0,41.76169101021077,-92.70785343811463
Trader Joe's Company,800 South Shamrock Ave.,California,1,1,1,0,34.14349510588235,-117.99066550588236
Trader Nicks Nursery,39 Old Womans Creek Rd,California,0,1,0,0,37.1777102,-122.3051664
TRADERS POINT FARM ORGANICS PH,9101 Moore Rd.,Indiana,1,0,0,0,39.91717258252427,-86.28815308737865
Traditional Medicinals,4515 Ross Rd.,California,1,1,0,0,38.450369557731115,-122.87442904821886
Trails End Dairy,1154 Ballman McCoy Lane,Kentucky,1,0,0,0,37.61683824605016,-86.39063228926558
"Tranel Family Farms, LLC",2231 Louisburg Rd,Wisconsin,1,0,0,0,42.585906656343305,-90.56126659167225
Tranquility Farm,187 Meeting House Rd,New York,1,0,0,0,42.8974945,-75.17214744534633
Transylvania Vocational Services Inc. Dba TVS,11 Mountain Industrial Drive,North Carolina,1,0,0,0,35.25270635934168,-82.70246816010508
Travis And Angela Scherping Family Farm,27487 358th Street,Minnesota,1,0,0,0,46.14705485521972,-94.7942413753528
Travis Otto,5544 S Ave,Iowa,0,0,1,0,42.70772542519789,-91.96168366128383
Travis Villnave,401 River Road,New York,1,0,0,0,44.6931535,-75.01407546851738
Tree Farm Inc,706 S M Road,Nebraska,0,0,1,0,40.7918419129667,-98.07324736918945
TREE LINE ACRES,2720 S 200 W,Indiana,1,0,0,0,40.79565941052239,-85.48878694573881
Tree Top Farm,338 Oak Flat Rd,Pennsylvania,1,0,0,0,40.14865334693878,-77.37737936734695
Tree Top Inc. Prosser Plant,2780 Lee Road,Washington,0,1,0,0,46.21692742121065,-119.74468919485274
"Tree Top, Inc – Woodburn Plant",1440 Silverton Road,Oregon,0,1,0,0,45.13620303140197,-122.83868368159283
"Treehouse Private Brands, Inc.",21325 Hamburg Avenue,Minnesota,0,1,0,0,44.641415,-93.227795
"Trees Of Antiquity, LLC",20 Wellsona Road,California,0,1,0,0,35.699729,-120.712143
Tres Osos Olive Oil,27615 Via Quintana,California,0,1,0,0,34.7022995,-118.105948
Tres Sabores,1620 S. Whitehall Ln.,California,0,1,0,0,38.46221534693878,-122.44287808163266
Tresch Family Dairy And Orchards,1170 Walker Rd,California,1,1,0,0,38.29023231817737,-122.7942278697982
"Trevino, Ray Jr",22251 Avenue 10 3/4,California,0,1,0,0,36.90571103059052,-120.14216695039205
Tri Pond Farm,303 Cullen Road,New York,1,0,0,0,42.8819285,-74.98791349818839
Tri State Crush,302 N Main Street,Indiana,0,0,1,0,41.68968985842909,-85.97456883473043
Triangle Farm,5799 Penns Valley Rd,Pennsylvania,0,0,1,0,40.905827,-77.416655
Triangle S Farms,406 Alan Rd.,California,0,1,0,0,34.405287,-119.740322
Tri-City Farms,8776 S. Brawley,California,0,1,0,0,33.018515,-115.51594250832326
Trickling Spring Farm,996 State Route 247,New York,1,0,0,0,42.8204807,-77.2144807
Trident Lightning Farms,1202 Chester Court,California,0,1,0,0,35.199743,-118.683378
Trimble Vineyards,13740 Old River Rd.,California,0,1,0,0,35.229353634751774,-119.10978165248227
TrimTab Foods,900 Clark Street,Iowa,0,1,0,0,41.650661,-91.519492
Trinidad Benham Corporation,615 5th Street,Colorado,0,1,0,0,40.428647857142856,-104.68748542857143
Trinity Acres Farm,4590 N 590 E.,Indiana,0,0,1,0,40.10724698190715,-86.79366237606787
"Trinity Fruit Company, Inc.",18700 E. South Ave,California,0,1,0,0,36.61879687919601,-119.45403151719432
"Triple 3 Livestock, LLC",955 Parker Street,New York,1,0,0,0,42.45444395491506,-76.09982191852185
Triple B Corporation Dba Coke Farm/Jardines,1681 San Justo Rd.,California,0,1,0,0,36.860117510353604,-121.53461935882537
Triple C Ranch,2400 Pepper Road,California,1,0,0,0,38.2779645854229,-122.7649016865936
Triple Chick Farm,1142 State Highway 102,Maine,0,1,0,0,44.386844499999995,-68.33304537296038
Triple Creek Jerseys,7387 Zanes Rd.,California,1,0,0,0,40.71237679955019,-124.17339391968886
Triple 'D' Acres,219 Weeks Mills Rd.,Maine,1,0,0,0,44.6585411,-70.0402165
Triple J Dairy LLC,3479 Orchard Lane SE,Mississippi,1,0,0,0,31.382640896652934,-90.2547655938751
TRIPLE J ORGANICS,9 1/2 TROSPER ROAD,Texas,0,1,0,0,26.315922560372623,-98.31712328759615
TRIPLE J ORGANICS,9 1/2 TROSPER ROAD,Texas,0,1,0,0,26.315922560372623,-98.31712328759615
"Triple J Produce, Inc.",8507 Bailey Road,North Carolina,0,1,0,0,35.3543531,-79.6745035
Triple K,6822 Cream City Road,Wisconsin,0,0,1,0,44.91965301001811,-87.95800511395196
Triple M Dairy,1466 Stanton Hill Road,New York,1,0,0,0,42.07163938857221,-76.30392200926137
Triple -M- Farm,10627 Senff Rd,Ohio,1,0,0,0,40.67087018459875,-81.6879430989204
"Triple Nickel, Inc.",413 E American Blvd,Texas,0,0,1,0,34.22386438739952,-102.72004817966462
"Triple Nickel, Inc.",1680 County Road 1044,Texas,0,0,1,0,33.294069,-96.175071
Troendle Farms,21738 Church Rd,Minnesota,0,0,1,0,43.52295411832074,-91.54122681730105
Troon Vineyard,1475 Kubli Road,Oregon,0,1,0,0,42.30380014285714,-123.21933342857143
Tropical Bottling Corporation,8074 NW 74th Ave.,Florida,0,1,0,0,26.0124389,-80.2358747
Tropical Nut & Fruit,3368 Bartlett Blvd,Florida,0,1,0,0,28.50765377685702,-81.43430107346487
"Tropical Preserving Co., Inc.",1712 Newton Street,California,0,1,0,0,34.025073081632655,-118.2412576122449
Troy Community Farm,502 Troy Drive,Wisconsin,0,1,0,0,43.133864929292926,-89.38928737373737
Troy Lybert,N2220 Cty Rd G,Wisconsin,1,0,0,0,43.1226251,-88.4335555
Troyer Family Farm,7530 S 075 W,Indiana,1,0,0,0,41.52918358253431,-85.43807888054356
Troyer Family Farm,5518 Nelson Road,New York,1,1,0,0,42.991903,-75.785385
Troyer Farms,3709 North Hockaday Rd,Michigan,0,0,1,0,44.059399,-84.427302
Troyer Farms,7981 Skeels Rd,Michigan,1,0,0,0,43.472395,-86.430804
"Troyer, Duane",1171 Chaplin Rd.,Kentucky,1,0,0,0,37.835203001113335,-85.13678909718367
Troyer's Organic Dairy,295 Hyney Hill Road,New York,1,0,0,0,42.86496696768194,-74.36760933765693
Tru North Farms,39 Force Rd,New York,1,0,0,0,44.298532753276056,-75.57551232015629
Truchard Vineyards,3234 Old Sonoma Road,California,0,1,0,0,38.286485339981844,-122.31887973247113
True Blessings Dairy,77 Northrup Lane,New York,1,0,0,0,42.9727022,-77.3677408
"True Fresh HPP, LLC",6535-B Caballero Boulevard,California,1,1,0,0,33.865483095763786,-118.01900585757474
"True North Farms, Inc",900 Woodman's Mill Rd.,Maine,0,1,0,0,44.361497,-69.204992
Truman V. Bontrager,2655 480th St SW,Iowa,0,0,1,0,41.57982716961946,-91.67153915656576
"TS Lemon Ranch, Inc.",86695 Ave 54,California,0,1,0,0,33.656559,-116.14258942372882
Tualatin Valley Blueberries,22307 SW Munger Lane,Oregon,0,1,0,0,45.4048773,-122.90528102849183
Tubuloq & Hester Chase,4866 Bedford Corners Road,New York,1,0,0,0,44.065024,-76.303844
Tuck Farms,3050 Wilborn Road,Virginia,0,0,1,0,36.56333200626426,-78.77458732730933
Tuipulotu Organics LLC,191-A Moomomi Ave,Hawaii,0,1,0,0,21.161114932635044,-157.0853463402437
Tumbling Acres,8979 Townsendville Rd,New York,1,0,0,0,42.5893325,-76.7826244954338
Tuning Family Farm,2349 Stafford Rd,New York,1,0,0,0,42.54127536216822,-76.11271140083963
Tunitas Creek Family Farm,333 Tunitas Creek Road,California,0,1,0,0,37.405009,-122.3562041
Turbo Farms,728 Montgomery,Michigan,0,0,1,0,41.7772715,-84.8041246
Turkey Valley Acres,645 Talbotville Road,Pennsylvania,1,0,0,0,40.120828903399804,-75.88177451123643
Turley Wine Cellars,2900 Vineyard Drive,California,0,1,0,0,35.55361485,-120.75161000381547
"Turlock Walnut Company, Inc.",400 3rd Street,California,0,1,0,0,33.8797098,-118.40548503098859
"Turnage, Keith",215 Turnage Chapel Rd,Mississippi,1,0,0,0,31.129331234791014,-89.93828013948884
Turner Farm,73 Turner Farm Road,Maine,0,1,0,0,44.144369,-68.851322
Turning Earth Enterprises Inc DBA Cloud Nine Farm,7 Teepee Lane,Montana,1,1,0,0,46.01906154698322,-110.78246001019303
Turning Wheel Farm,555 White Rd,Maine,0,1,0,0,44.068704,-69.8537727
Turnow Ventures Ltd,2956 CR 92,Ohio,0,1,1,0,39.52811,-82.153578
Turtle Ledge Farm,460 Windham Rd.,Connecticut,0,1,0,0,41.66846047990294,-72.48201450260187
Turtle Rock Farm,809 Depot St.,Maine,0,1,0,0,44.1913915,-69.2846053
Turtle Tree Biodynamic Seed Initiative At Camphill Village,10 White Birch Rd,New York,1,1,1,0,43.06898626474482,-75.21034285800434
"Tuscarora Grain Co., LLC",7295 Old Berwick Road,Pennsylvania,0,0,1,0,41.039767703285285,-76.30891763095701
Tutti Frutti Farms,4455 Santa Rosa Rd,California,0,1,0,0,34.60722912630126,-120.35015134618159
Twelve Oak Farm,1175 Dietz Rd.,Michigan,1,0,0,0,42.6893353,-84.2296667
Twenty Acres And A Tractor LLC Dba Field Number Fifteen,4771 Greenhills Rd,California,0,1,0,0,38.691705999331056,-120.73611400275605
Twilight Dairy,603 S. 350 W.,Indiana,1,0,0,0,39.32196849746178,-85.5460431883254
Twin Co. Dairy Farm,5800 Kansas Ave,Iowa,0,0,1,0,41.730583,-91.637052
Twin Farms Inc,3747 Pompey Hollow Rd,New York,1,0,0,0,42.95351098815608,-75.90877080389018
Twin Hill Layers,72 State Road EE,Missouri,0,0,1,0,38.977565,-91.702422
Twin M Farms LLC,3021 Conococheague Lane,Pennsylvania,0,0,1,0,39.76836742452814,-77.76461245380247
Twin Maples Farm,468 Goding Rd.,Maine,0,1,0,0,43.479338,-70.9187932
Twin Oaks,N368 County Road K,Wisconsin,0,0,1,0,43.7448243,-88.3954555
Twin Pines Organic Farm,7670 Rangeline Rd,Michigan,0,0,1,0,43.64850344594595,-82.75750975675676
Twin-Hollow Organic Dairy,1995 Old Highway Rd.,Wisconsin,1,0,0,0,42.577080349538555,-90.61025326873978
"Twisted Root Organic Farm, LLC",15388 Hopper Lane,Colorado,0,1,0,0,38.7849664,-104.7991433
Twitchell Hill Blueberries (After The Fall Farm),242 Twitchell Hill Rd,Maine,0,1,0,0,44.440355,-69.3207326
Two Dog Farm,3100 Warrenella Road,California,0,1,0,0,37.0416179,-122.1908907
Two Farmers Farm,720 us 1,Maine,0,1,0,0,43.8994869,-70.0641455
Two Gander Farm,110 Buck Rd,Pennsylvania,0,1,0,0,40.149164,-75.026678
Two Loons Farm,407 East Vassalboro Rd.,Maine,1,0,0,0,44.414525,-69.590092
Two Mile Creek Organic Farm,1489 CR 725E,Illinois,0,0,1,0,38.971717,-87.802395
"Two Wolves Wine, LLC",1470 Count Fleet,California,0,1,0,0,34.61670154174698,-120.03035424258437
Tyler Durham Organics,5510 Mt. Zoar Rd.,Kentucky,0,0,1,0,36.970199,-87.530146
Tyler Franzenburg,6915 15Th Avenue,Iowa,0,0,1,0,42.01720856319805,-92.20244022073801
"Tyson Family Organic Farms, Inc.",1112 S. Halifax Rd,North Carolina,0,1,0,0,35.97929604687841,-77.8685307750858
UCSC Farm & Garden,CASFS UC Santa Cruz,California,0,1,0,0,36.98406065,-122.05560698788408
Udderworld,386 N 2200 W,Idaho,1,0,0,0,42.10343818367347,-111.9302616122449
Uffda Acres Dairy,9348 WI-78,Wisconsin,1,0,0,0,42.62934682034857,-89.97224217788886
Uhlenhake Organic Farm,1815 125th Ave.,Iowa,0,0,1,0,42.04932326355494,-90.75255947545236
Uhlich Vineyard,10209 E. Harney Ln.,California,0,1,0,0,38.101720688465136,-121.19124424097738
Ullrich Farms,5656 Cheningo Rd,New York,1,1,0,0,42.68137818515794,-76.03439967735952
Ulrich Dairy Farms,W268 Jane Spur Road,Wisconsin,1,0,0,0,45.263544,-89.4114332
"Ulrich, Steven",22749 Tagus Ave,Minnesota,0,0,1,0,44.946221,-94.399079
"Ultimate Pawn, LLC",121 Logan St,West Virginia,1,0,0,0,37.67321228387097,-82.27625212903226
UMASS Student Farming Enterprise,911 North Pleasant St.,Massachusetts,0,1,0,0,42.4010168,-72.5276133905303
"Umina Bros., Inc.",738 S. Alameda St.,California,0,1,0,0,34.03252533333333,-118.23866408333333
Uncle Lee's Tea,11020 E. Rush Street,California,0,1,0,0,36.9731515,-120.0614878
"Underwood Family Farm, Inc.",917 Oak Grove Clover Hill Ch Rd.,North Carolina,1,0,0,0,35.4213533,-81.6442008
Underwood Farms,9912 W Maple Rapids Rd,Michigan,0,0,1,0,43.112067536912754,-84.71738991946309
Unicorn Valley Farm,981 N. Little Britain Road,Pennsylvania,1,0,0,0,39.751954,-76.133012
"United Apple Sales LLC, H.H. Dobbins Inc",99 West Ave,New York,0,1,0,0,33.356218,-84.695869
"United Foods International (USA), Inc",23447 Cabot Blvd,California,0,0,1,0,37.640081699999996,-122.13636079211716
United Fruit & Produce Company,45 Produce Row,Missouri,0,1,0,0,38.65228248547002,-90.18867558315097
United Juice Companies of America Inc.  DBA Lambeth Groves,505 66th Avenue SW,Florida,0,1,0,0,27.591538176861814,-80.46350947546463
"United Natural Foods, Inc.",260 Lake Rd.,Connecticut,1,1,1,0,41.86566526836524,-71.90761263216423
"United Natural Foods, Inc. - Select Nutrition, PA",2722 Commerce Way,Pennsylvania,0,1,1,0,40.10952852750364,-74.97962668397311
"United With Earth, Corp.",2833 7th St.,California,0,1,0,0,38.98050199510456,-122.65940602017983
